"product_id","product_name","category","discount_price_usd","actual_price_usd","discount_perc","rating","rating_count","review_title"
"B09YLXYP7Y","Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)","Computers&Accessories","2.15","4.79","55","4","1423","GOOD,Thank you  Amazon very good charging cable,Good,Very good product,good quality,Very Good Product,This is fast charging USB!,Simply perfect at the price of below 100"
"B09ZPM4C2C","TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black)","Electronics","130.81","371.88","65","4.1","398","Good, Value for Money,Picture quality was nice....over all product nice,Till today everything okay,Y,Good,Outstanding Performance,Must buy,Value for money"
"B0B2DJDCPX","SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)","Computers&Accessories","2.51","5.99","58","3.9","536","Value for money,Nice product,timely delivered with good packeging,Good in quality,Quite nice cable,  Go for it,Good product , value for money,Worth buying,Nice"
"B0BCZCQTJX","Firestick Remote","Electronics","17.21","47.99","64","4","32","Good Product,Good product for my fire Tv,Over-all food,Good product,Product quality is very good and so is the customer service,It’s good,worth buying,Remote is working fine"
"B07LGT55SJ","Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)","Computers&Accessories","4.79","13.19","64","4.2","24269","Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good"
"B09NKZXMWJ","Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12","Computers&Accessories","1.67","2.99","44","4","9378","Worked on iPhone 7 and didn’t work on XR,Good one,Dull Physical Looks,Just Buy it,Go for it,About the product,Get charging cable at the price,Working well."
"B08QX1CC14","SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black)","Electronics","87.59","229.50","62","3.4","902","Good in this price,Speakers and sound next level,Bad remote,Remote problem,Good quality 👍,Skywall 32 smart TV,Phone se screen chalane fasta hai,YouTube me I'd nhi bana pa raha hun"
"B0974H97TJ","boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)","Computers&Accessories","3.59","9.59","63","4.4","28791","Good Stuff... Recommended!!!,Need better quality,एक मजबूत प्रोडक्ट है,Good,best buy of this cable,Best for,Tough,Nil"
"B07GVGTSLN","Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Note 10 Note 9 Note 8,S20,M31S,M40,Realme X3,Pixel 2 Xl (3 Ft Pack Of 1,Grey)","Computers&Accessories","3.90","15.59","75","4.2","10576","Nice product .,Good quality Braided cable, VFM,Good cord, but has Earthing issue,Ok,Good product. Little bit fast charger for phones like redmi.,Fast charging is working properly,Money value product 👌,Cable a Nice product"
"B09VCHLSJF","OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black)","Electronics","359.99","479.99","25","4.2","7298","Decent product. Value for money.,Value for money,Improvements Needed,Everything thing good except the installation experience,Overall taking all aspects TV is good within the price point,Tv installation services,One among the good TVs in the market.,Picture"
"B0B1YZX72F","Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black)","Electronics","335.99","491.88","32","4.3","4703","Wonderful TV and Awful installation service from amazon,Acer Television Review,It's a good product for that price.,Good for the price,Almost a complete package,Nice Product,Good product,Super designed"
"B00NH13Q8W","AmazonBasics USB 2.0 Extension Cable for Personal Computer, Printer, 2-Pack - A-Male to A-Female - 3.3 Feet (1 Meter, Black)","Computers&Accessories","3.59","9.60","63","4.5","74977","Nice,good,Paisa vassol,Sturdy and long.,Good for the price and great quality.,Works as expected,Good,Good"
"B092BJMT8Q","Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black)","Electronics","371.88","634.80","41","4.3","7109","Best(Branded) Budget TV,A high-quality 4k Smart TV from Samsung,Received Defective,Got Replacement,Nice product but,Tv is good,Best budget tv,Value for money. Samsung is always good,Value for money product"
"B0BMXMLSMM","Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R / 9RT/ 9 pro/ 9R/ 8T/ 9/ Nord & for All Type C Devices – Red, 1 Meter","Computers&Accessories","2.39","11.99","80","4.5","127","Super charger in lapster,Best among the rest,Classy product and authentic one,Excellent product,Worked fine ,thank you,Stylish and flexible cable,Amazing,Value for money product"
"B07JH1C41D","Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad Tablet (3 Ft Pack Of 2, Grey)","Computers&Accessories","7.79","23.99","68","4.2","24269","Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good"
"B0141EZMAI","Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black","Computers&Accessories","3.23","9.60","66","3.6","10134","Will not work with new system,Veri good,Ok product,Access wifi signal.,👍,very good,Good Product,8139EU based okayish but low reception"
"B09Q5P2MT3","OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black)","Electronics","299.99","383.99","22","4.2","34899","Worthy and most affordable - Great TV,Good product,It's really worth the money but,Better product in this budget,Product review,nice tv,Best product,Budget friendly TV"
"B08HDH26JX","boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Mercurial Black)","Computers&Accessories","3.59","8.39","57","4.2","94363","Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet"
"B09VT6JKRP","Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable","Computers&Accessories","2.39","11.99","80","4.1","425","Does its Job fine,Working perfect,working fine,Disappointed,Does the job.,Nice product with good quality,Good product,Nice Product"
"B09T3KB6JZ","TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black)","Electronics","227.88","491.88","54","4.2","6659","TV looks fine, however I see some lag while selecting the applications,Best TV in the Price range,Good for value,Good build quality,I am satisfied it's service till now if this will continue then it is very good,Affordable price for all,Very good tv,It's good"
"B093QCY6YJ","ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advanced Security WPA/WPA2 encryption Standards","Computers&Accessories","3.48","4.19","17","3.7","1977","Good product,Best produced,Working well as of now,Money worth,Good equipment,Writing after one month use. Working okay no issues till now,Nice product,Easy piece of great product"
"B093ZNQZ2Y","LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32/43) [ Compatible for Mi Tv Remote Control ] [ Compatible for Mi Smart LED Tv Remote Control ]","Electronics","2.99","9.59","69","3.8","1079","Very hard to use,Good,Required Replacement but replaced one is Good,Good product & connectivity,Used remote delivered,VFM, Perfectly Compatible.,Working fine with mi tv4,I've bought it 4 times in a year"
"B08LKS3LSP","Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |","Computers&Accessories","4.14","11.99","65","3.7","1097","Product is nice,Decent cable,It charges all the three types,Value of money,Product is good and worth of money,Good material.... working good,Very good,ठीक ठीक है"
"B00V4BGDKU","TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play","Computers&Accessories","13.19","22.79","42","4.5","22420","Easy to use,Working fine - but errors while using USB and Ethernet adapter together.,Speed is just awesome go for it,Best price to buy,Awesome product,Overall good,Drains battery if you use on smartphones,Excellent product but it has 1 major and 1 minor inconvenience"
"B08CHKQ8D4","Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)","Computers&Accessories","8.63","17.99","52","4.1","1045","Good,I don’t like this product,Awesome product,Best cable for iphone xs .. works well with fast charging brick,Low quality pin but wire is fine,Excellent quality,Awesome quality and fast charging,Works fine"
"B09BW334ML","Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black)","Electronics","4.19","17.99","77","4.3","4145","Nice cover,Good quality,Dealfreez Full Wrap Silicone Remote Cover Case is an excellent product,Remote Cover,Loved it!,Soft,Best product for the price,Look's good"
"B082T6GVLJ","Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold)","Computers&Accessories","10.19","21.71","53","4.3","6547","Exchange of the cable,Go for it !!,It works and it is worth,Superab,Works Well and Durable,Very nice product.,Gud product,Stopped working in less than a month"
"B07DL1KC3H","Isoelite Remote Compatible for Samsung LED/LCD Remote Control Works with All Samsung LED/LCD TV Model No :- BN59-607A (Please Match The Image with Your Old Remote)","Electronics","3.59","10.79","67","4","1588","ভালই কাজ করছে, পয়সা উসুল।,Just what I wanted.. works perfect,Great 👍,Good,Works fine with my Samsung smart TV.,Works perfectly,Not OEM. But works as expected.,Its a good buy works"
"B0B6F98KJJ","MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model)","Electronics","263.99","359.99","27","4.2","32840","It is the best tv if you are getting it in 10-12k,Good price but the OS lags,GARBAGE QUALITY,Good product.,Good quality,Great experience everything is fantastic 🤠,Super picture quality and sound quality,Awesome"
"B07JNVF678","Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch (Grey)","Computers&Accessories","4.19","11.99","65","4.2","13120","Good product,Is worth the money you are paying for it,Good quality cable,Go for it!,Nice product☑️,Good buy,You can trust Wayona,Quality product  , Life of product is good  ."
"B07JGDB5M1","Wayona Nylon Braided 2M / 6Ft Fast Charge Usb To Lightning Data Sync And Charging Cable For Iphone, Ipad Tablet (6 Ft Pack Of 1, Grey)","Computers&Accessories","5.39","15.59","65","4.2","24269","Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good"
"B0981XSZJ7","CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type Devices (Cable)","Computers&Accessories","3.59","11.99","70","4.3","766","No reasons to complain,Value for money,Nice,Works,Value for money,Go For It,Nice,It's fast charging good quality priduct"
"B0B9XLX8VR","VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey)","Electronics","455.99","780.00","42","4.3","3587","Good TV for the price. (But my experience was not perfect),Good but not best  @!@,Decent tv for the price but misses on basic smart features,Perfect one in our budget. Speedy and customer friendly approach from vu"
"B08Y5KXR6Z","PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)","Computers&Accessories","1.19","9.60","88","3.9","24871","It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Nice product and useful,-,Sturdy but does not support 33w charging"
"B09F6VHQXB","Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model)","Electronics","88.68","240.00","63","4.1","2581","Good.,Low price & value for money,Value for money,As per price ,product is excellent 👌,The product is great but you might get scammed on Amazon,Very good 👍,Nice tv,Budget free"
"B0974G5Q2Y","boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)","Computers&Accessories","3.28","11.99","73","4.3","20850","Just buy it dont even 2nd guess it,Quality is good,Nylon braided quiet sturdy,Amazing,Feels like steel harnessed wire - strong,Sturdy and durable. Useful for charging Power Banks,good,Nice quality"
"B09YL9SN9B","LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black)","Electronics","191.88","287.88","33","4.3","1035","Good tv and features in this budget.,Genuine products,Offers a lot of functionality for 32 inch,Best Buy under Rs. 16000/-,A perfect TV for your room,Super 👌 👍,Nice,It's amazing with this price 15.5K."
"B09RX1FK54","boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Radiant Red)","Computers&Accessories","4.79","11.99","60","4.1","1780","Better..!!,Charging speed is not guaranteed!,Exactly as advertised,Excellent warp charge cable,Nice,Amazing cable,Best fast charging cable,Really a good cable, Recommend"
"B09TT6BFDX","Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included)","Electronics","4.79","23.99","80","4.5","505","Good,Good,Nice Product,Good looking 👌 good protection for remote control,It's a very good cover..I liked it.,Good,Expensive,Nice"
